id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
35435	a,Outer Castle Gatekeeper\0	a,	9C	E8	A9	-1
35436	a,Outer Castle Gatekeeper\0	a,	9C	E8	A9	-1
35437	a,Herald\0	a,	9C	E8	A9	-1
35438	a,Chamberlain\0	a,	9C	E8	A9	-1
35439	a,Carey\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35440	a,Daniel\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35441	a,Dianne\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35442	a,Jacques\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35443	a,Crissy\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35444	a,Joff\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35445	a,Albert\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35446	a,Niels\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35447	a,Korgen\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35448	a,Rudy\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35449	a,DiMaggio\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35450	a,Gellar\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35451	a,Emma\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35452	a,Theobolt\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35453	a,Adrienne\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35454	a,Rosconne\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35455	a,Bianca\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35456	a,Stewart\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35457	a,Gladys\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35458	a,Theron\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35459	a,Regina\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35460	a,Trey\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35461	a,Aida\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35462	a,Kalmer\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35463	a,Helga\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35464	a,Volfrem\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35465	a,Millicent\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35466	a,Gerard\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35467	a,Branhillde\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35468	a,Lambert\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35469	a,Divine Altar\0	a,	9C	E8	A9	-1
35470	a,Astair van Halter\0	a,King\0	9C	E8	A9	-1
35471	a,Royal Knight\0	a,Rune\0	9C	E8	A9	-1
35472	a,Royal Wizard\0	a,Rune\0	9C	E8	A9	-1
35473	a,Royal Wizard\0	a,Rune\0	9C	E8	A9	-1
35474	a,Royal Guard\0	a,Rune\0	9C	E8	A9	-1
35475	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35476	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35477	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35478	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35479	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35480	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35481	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35482	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35483	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35484	a,Royal Knight\0	a,Rune\0	9C	E8	A9	-1
35485	a,Royal Wizard\0	a,Rune\0	9C	E8	A9	-1
35486	a,Royal Wizard\0	a,Rune\0	9C	E8	A9	-1
35487	a,Royal Guard\0	a,Rune\0	9C	E8	A9	-1
35488	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35489	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35490	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35491	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35492	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35493	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35494	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35495	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35496	a,Escort\0	a,Rune\0	9C	E8	A9	-1
35497	a,Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35498	a,Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35499	a,Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35500	a,Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35501	a,Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35502	a,Mass Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35503	a,Outer Castle Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35504	a,Inner Castle Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35505	a,Inner Castle Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35506	a,Dungeon Gatekeeper\0	a,Rune\0	9C	E8	A9	-1
35507	a,Blacksmith\0	a,Rune\0	9C	E8	A9	-1
35508	a,Warehouse Keeper\0	a,Rune\0	9C	E8	A9	-1
35509	a,Chamberlain of Light\0	a,	9C	E8	A9	-1
35510	a,Titus\0	a,Wyvern Manager\0	9C	E8	A9	-1
35511	a,Gompus\0	a,Mercenary Manager\0	9C	E8	A9	-1
35512	a,Manor Manager\0	a,Rune\0	9C	E8	A9	-1
35513	a,Sherman\0	a,Herald from Rune\0	9C	E8	A9	-1
35514	a,Altar of Wind\0	a,	9C	E8	A9	-1
35515	a,Altar of Earth\0	a,	9C	E8	A9	-1
35516	a,Verus\0	a,Royal Guard Captain\0	9C	E8	A9	-1
35517	a,Swain Ken Orwen\0	a,Count\0	9C	E8	A9	-1
35518	a,Royal Knight\0	a,Schuttgart\0	9C	E8	A9	-1
35519	a,Royal Wizard\0	a,Schuttgart\0	9C	E8	A9	-1
35520	a,Royal Wizard\0	a,Schuttgart\0	9C	E8	A9	-1
35521	a,Royal Guard\0	a,Schuttgart\0	9C	E8	A9	-1
35522	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35523	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35524	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35525	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35526	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35527	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35528	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35529	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35530	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35531	a,Royal Knight\0	a,Schuttgart\0	9C	E8	A9	-1
35532	a,Royal Wizard\0	a,Schuttgart\0	9C	E8	A9	-1
35533	a,Royal Wizard\0	a,Schuttgart\0	9C	E8	A9	-1
35534	a,Royal Guard\0	a,Schuttgart\0	9C	E8	A9	-1
35535	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35536	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35537	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35538	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35539	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35540	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35541	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35542	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35543	a,Escort\0	a,Schuttgart\0	9C	E8	A9	-1
35544	a,Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35545	a,Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35546	a,Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35547	a,Mass Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35548	a,Outer Castle Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35549	a,Inner Castle Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35550	a,Inner Castle Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35551	a,Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35552	a,Gatekeeper\0	a,Schuttgart\0	9C	E8	A9	-1
35553	a,Blacksmith\0	a,Schuttgart\0	9C	E8	A9	-1
35554	a,Warehouse Keeper\0	a,Schuttgart\0	9C	E8	A9	-1
35555	a,Chamberlain of Light\0	a,	9C	E8	A9	-1
35556	a,Gallic\0	a,Wyvern Manager\0	9C	E8	A9	-1
35557	a,Kendrew\0	a,Mercenary Manager\0	9C	E8	A9	-1
35558	a,Manor Manager\0	a,Schuttgart\0	9C	E8	A9	-1
35559	a,Daguerre\0	a,Herald from Schuttgart\0	9C	E8	A9	-1
35560	a,Mass Gatekeeper\0	a,	9C	E8	A9	-1
35561	a,Mass Gatekeeper\0	a,	9C	E8	A9	-1
35562	a,Mass Gatekeeper\0	a,	9C	E8	A9	-1
35563	a,Mass Gatekeeper\0	a,	9C	E8	A9	-1
35564	a,Mass Gatekeeper\0	a,	9C	E8	A9	-1
35565	a,Mass Gatekeeper\0	a,	9C	E8	A9	-1
35566	a,Ronald\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35567	a,Emil\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35568	a,Wayne\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35569	a,Daniel\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35570	a,Patty\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35571	a,Dale\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35572	a,Jimmy\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35573	a,Shawn\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35574	a,Michael\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35575	a,Ryan\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35576	a,Jack\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35577	a,Harry\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35578	a,Karuto\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35579	a,Egon\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35580	a,Carol\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35581	a,Osho\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35582	a,Stanley\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35583	a,Walter\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35584	a,Billy\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35585	a,Alice\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
35586	a,Serena\0	a,Clan Hall Manager\0	9C	E8	A9	-1
35587	a,Neria\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36609	a,Proclaimer\0	a,Gludio\0	9C	E8	A9	-1
36610	a,Proclaimer\0	a,Dion\0	9C	E8	A9	-1
36611	a,Proclaimer\0	a,Giran\0	9C	E8	A9	-1
36612	a,Proclaimer\0	a,Oren\0	9C	E8	A9	-1
36613	a,Proclaimer\0	a,Aden\0	9C	E8	A9	-1
36614	a,Proclaimer\0	a,Innadril\0	9C	E8	A9	-1
36615	a,Proclaimer\0	a,Goddard\0	9C	E8	A9	-1
36616	a,Proclaimer\0	a,Rune\0	9C	E8	A9	-1
36617	a,Proclaimer\0	a,Schuttgart\0	9C	E8	A9	-1
36653	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36654	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36655	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36656	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36657	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36658	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36659	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36660	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36661	a,Chamberlain of Darkness\0	a,	9C	E8	A9	-1
36664	a,Herald of Light\0	a,	9C	E8	A9	-1
36665	a,Herald of Light\0	a,	9C	E8	A9	-1
36666	a,Herald of Light\0	a,	9C	E8	A9	-1
36667	a,Herald of Light\0	a,	9C	E8	A9	-1
36668	a,Herald of Light\0	a,	9C	E8	A9	-1
36669	a,Herald of Light\0	a,	9C	E8	A9	-1
36670	a,Herald of Light\0	a,	9C	E8	A9	-1
36671	a,Herald of Light\0	a,	9C	E8	A9	-1
36672	a,Herald of Light\0	a,	9C	E8	A9	-1
36673	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36674	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36675	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36676	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36677	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36678	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36679	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36680	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36681	a,Herald of Darkness\0	a,	9C	E8	A9	-1
36721	a,Leina\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36722	a,Bini\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36723	a,Bubek\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36724	a,Varin\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36725	a,Sarina\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36726	a,Loneiren\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36727	a,Arinas\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36728	a,Cardiff\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36729	a,Bremen\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36730	a,Faolin\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36731	a,Kalein\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36732	a,Coren\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36733	a,Winsnun\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36734	a,Muren\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36735	a,Yuven\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36736	a,Lenning\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36737	a,Gairin\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36738	a,Ludina\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
36739	a,Flon\0	a,Clan Hall Manager\0	9C	E8	A9	-1
36740	a,Danif\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
14001	a,Reanimated Man\0	a,	9C	E8	A9	-1
14002	a,Reanimated Man\0	a,	9C	E8	A9	-1
14003	a,Reanimated Man\0	a,	9C	E8	A9	-1
14004	a,Reanimated Man\0	a,	9C	E8	A9	-1
14005	a,Reanimated Man\0	a,	9C	E8	A9	-1
14006	a,Reanimated Man\0	a,	9C	E8	A9	-1
14007	a,Reanimated Man\0	a,	9C	E8	A9	-1
14008	a,Reanimated Man\0	a,	9C	E8	A9	-1
14009	a,Reanimated Man\0	a,	9C	E8	A9	-1
14010	a,Reanimated Man\0	a,	9C	E8	A9	-1
14011	a,Reanimated Man\0	a,	9C	E8	A9	-1
14012	a,Reanimated Man\0	a,	9C	E8	A9	-1
14013	a,Reanimated Man\0	a,	9C	E8	A9	-1
14014	a,Reanimated Man\0	a,	9C	E8	A9	-1
14015	a,Reanimated Man\0	a,	9C	E8	A9	-1
14016	a,Reanimated Man\0	a,	9C	E8	A9	-1
14017	a,Reanimated Man\0	a,	9C	E8	A9	-1
14018	a,Reanimated Man\0	a,	9C	E8	A9	-1
14019	a,Reanimated Man\0	a,	9C	E8	A9	-1
14020	a,Reanimated Man\0	a,	9C	E8	A9	-1
14021	a,Reanimated Man\0	a,	9C	E8	A9	-1
14022	a,Reanimated Man\0	a,	9C	E8	A9	-1
14023	a,Reanimated Man\0	a,	9C	E8	A9	-1
14024	a,Reanimated Man\0	a,	9C	E8	A9	-1
14025	a,Reanimated Man\0	a,	9C	E8	A9	-1
14026	a,Reanimated Man\0	a,	9C	E8	A9	-1
14027	a,Reanimated Man\0	a,	9C	E8	A9	-1
14028	a,Reanimated Man\0	a,	9C	E8	A9	-1
14029	a,Reanimated Man\0	a,	9C	E8	A9	-1
14030	a,Reanimated Man\0	a,	9C	E8	A9	-1
14031	a,Reanimated Man\0	a,	9C	E8	A9	-1
14032	a,Reanimated Man\0	a,	9C	E8	A9	-1
14033	a,Reanimated Man\0	a,	9C	E8	A9	-1
14034	a,Reanimated Man\0	a,	9C	E8	A9	-1
14035	a,Reanimated Man\0	a,	9C	E8	A9	-1
14036	a,Reanimated Man\0	a,	9C	E8	A9	-1
14037	a,Reanimated Man\0	a,	9C	E8	A9	-1
14038	a,Corrupted Man\0	a,	9C	E8	A9	-1
14039	a,Corrupted Man\0	a,	9C	E8	A9	-1
14040	a,Corrupted Man\0	a,	9C	E8	A9	-1
14041	a,Corrupted Man\0	a,	9C	E8	A9	-1
14042	a,Corrupted Man\0	a,	9C	E8	A9	-1
14043	a,Corrupted Man\0	a,	9C	E8	A9	-1
14044	a,Corrupted Man\0	a,	9C	E8	A9	-1
14045	a,Corrupted Man\0	a,	9C	E8	A9	-1
14046	a,Corrupted Man\0	a,	9C	E8	A9	-1
14047	a,Corrupted Man\0	a,	9C	E8	A9	-1
14048	a,Corrupted Man\0	a,	9C	E8	A9	-1
14049	a,Corrupted Man\0	a,	9C	E8	A9	-1
14050	a,Corrupted Man\0	a,	9C	E8	A9	-1
14051	a,Corrupted Man\0	a,	9C	E8	A9	-1
14052	a,Corrupted Man\0	a,	9C	E8	A9	-1
14053	a,Corrupted Man\0	a,	9C	E8	A9	-1
14054	a,Corrupted Man\0	a,	9C	E8	A9	-1
14055	a,Corrupted Man\0	a,	9C	E8	A9	-1
14056	a,Corrupted Man\0	a,	9C	E8	A9	-1
14057	a,Corrupted Man\0	a,	9C	E8	A9	-1
14058	a,Corrupted Man\0	a,	9C	E8	A9	-1
14059	a,Corrupted Man\0	a,	9C	E8	A9	-1
14060	a,Corrupted Man\0	a,	9C	E8	A9	-1
14061	a,Corrupted Man\0	a,	9C	E8	A9	-1
14062	a,Corrupted Man\0	a,	9C	E8	A9	-1
14063	a,Corrupted Man\0	a,	9C	E8	A9	-1
14064	a,Corrupted Man\0	a,	9C	E8	A9	-1
14065	a,Corrupted Man\0	a,	9C	E8	A9	-1
14066	a,Corrupted Man\0	a,	9C	E8	A9	-1
14067	a,Corrupted Man\0	a,	9C	E8	A9	-1
14068	a,Corrupted Man\0	a,	9C	E8	A9	-1
14069	a,Corrupted Man\0	a,	9C	E8	A9	-1
14070	a,Corrupted Man\0	a,	9C	E8	A9	-1
14071	a,Corrupted Man\0	a,	9C	E8	A9	-1
14072	a,Corrupted Man\0	a,	9C	E8	A9	-1
14073	a,Corrupted Man\0	a,	9C	E8	A9	-1
14074	a,Cursed Man\0	a,	9C	E8	A9	-1
14075	a,Cursed Man\0	a,	9C	E8	A9	-1
14076	a,Cursed Man\0	a,	9C	E8	A9	-1
14077	a,Cursed Man\0	a,	9C	E8	A9	-1
14078	a,Cursed Man\0	a,	9C	E8	A9	-1
14079	a,Cursed Man\0	a,	9C	E8	A9	-1
14080	a,Cursed Man\0	a,	9C	E8	A9	-1
14081	a,Cursed Man\0	a,	9C	E8	A9	-1
14082	a,Cursed Man\0	a,	9C	E8	A9	-1
14083	a,Cursed Man\0	a,	9C	E8	A9	-1
14084	a,Cursed Man\0	a,	9C	E8	A9	-1
14085	a,Cursed Man\0	a,	9C	E8	A9	-1
14086	a,Cursed Man\0	a,	9C	E8	A9	-1
14087	a,Cursed Man\0	a,	9C	E8	A9	-1
14088	a,Cursed Man\0	a,	9C	E8	A9	-1
14089	a,Cursed Man\0	a,	9C	E8	A9	-1
14090	a,Cursed Man\0	a,	9C	E8	A9	-1
14091	a,Cursed Man\0	a,	9C	E8	A9	-1
14092	a,Cursed Man\0	a,	9C	E8	A9	-1
14093	a,Cursed Man\0	a,	9C	E8	A9	-1
14094	a,Cursed Man\0	a,	9C	E8	A9	-1
14095	a,Cursed Man\0	a,	9C	E8	A9	-1
14096	a,Cursed Man\0	a,	9C	E8	A9	-1
14097	a,Cursed Man\0	a,	9C	E8	A9	-1
14098	a,Cursed Man\0	a,	9C	E8	A9	-1
14099	a,Cursed Man\0	a,	9C	E8	A9	-1
14100	a,Cursed Man\0	a,	9C	E8	A9	-1
14101	a,Cursed Man\0	a,	9C	E8	A9	-1
14102	a,Cursed Man\0	a,	9C	E8	A9	-1
14103	a,Cursed Man\0	a,	9C	E8	A9	-1
14104	a,Cursed Man\0	a,	9C	E8	A9	-1
14105	a,Cursed Man\0	a,	9C	E8	A9	-1
14106	a,Cursed Man\0	a,	9C	E8	A9	-1
14107	a,Cursed Man\0	a,	9C	E8	A9	-1
14108	a,Cursed Man\0	a,	9C	E8	A9	-1
14109	a,Cursed Man\0	a,	9C	E8	A9	-1
14110	a,Cursed Man\0	a,	9C	E8	A9	-1
14111	a,Kat the Cat\0	a,	9C	E8	A9	-1
14112	a,Kat the Cat\0	a,	9C	E8	A9	-1
14113	a,Kat the Cat\0	a,	9C	E8	A9	-1
14114	a,Kat the Cat\0	a,	9C	E8	A9	-1
14115	a,Kat the Cat\0	a,	9C	E8	A9	-1
14116	a,Kat the Cat\0	a,	9C	E8	A9	-1
14117	a,Kat the Cat\0	a,	9C	E8	A9	-1
14118	a,Kat the Cat\0	a,	9C	E8	A9	-1
14119	a,Kat the Cat\0	a,	9C	E8	A9	-1
14120	a,Kat the Cat\0	a,	9C	E8	A9	-1
14121	a,Kat the Cat\0	a,	9C	E8	A9	-1
14122	a,Kat the Cat\0	a,	9C	E8	A9	-1
14123	a,Kat the Cat\0	a,	9C	E8	A9	-1
14124	a,Kat the Cat\0	a,	9C	E8	A9	-1
14125	a,Kat the Cat\0	a,	9C	E8	A9	-1
14126	a,Kat the Cat\0	a,	9C	E8	A9	-1
14127	a,Kat the Cat\0	a,	9C	E8	A9	-1
14128	a,Kat the Cat\0	a,	9C	E8	A9	-1
14129	a,Kat the Cat\0	a,	9C	E8	A9	-1
14130	a,Kat the Cat\0	a,	9C	E8	A9	-1
14131	a,Kat the Cat\0	a,	9C	E8	A9	-1
14132	a,Kat the Cat\0	a,	9C	E8	A9	-1
14133	a,Kat the Cat\0	a,	9C	E8	A9	-1
14134	a,Kat the Cat\0	a,	9C	E8	A9	-1
14135	a,Kat the Cat\0	a,	9C	E8	A9	-1
14136	a,Kat the Cat\0	a,	9C	E8	A9	-1
14137	a,Kat the Cat\0	a,	9C	E8	A9	-1
14138	a,Kat the Cat\0	a,	9C	E8	A9	-1
14139	a,Kat the Cat\0	a,	9C	E8	A9	-1
14140	a,Kat the Cat\0	a,	9C	E8	A9	-1
14141	a,Kat the Cat\0	a,	9C	E8	A9	-1
14142	a,Kat the Cat\0	a,	9C	E8	A9	-1
14143	a,Kat the Cat\0	a,	9C	E8	A9	-1
14144	a,Kat the Cat\0	a,	9C	E8	A9	-1
14145	a,Kat the Cat\0	a,	9C	E8	A9	-1
14146	a,Kat the Cat\0	a,	9C	E8	A9	-1
14147	a,Kat the Cat\0	a,	9C	E8	A9	-1
14148	a,Kat the Cat\0	a,	9C	E8	A9	-1
14149	a,Kat the Cat\0	a,	9C	E8	A9	-1
14150	a,Kat the Cat\0	a,	9C	E8	A9	-1
14151	a,Kat the Cat\0	a,	9C	E8	A9	-1
14152	a,Kat the Cat\0	a,	9C	E8	A9	-1
14153	a,Kat the Cat\0	a,	9C	E8	A9	-1
14154	a,Kat the Cat\0	a,	9C	E8	A9	-1
14155	a,Kat the Cat\0	a,	9C	E8	A9	-1
14156	a,Kat the Cat\0	a,	9C	E8	A9	-1
14157	a,Kat the Cat\0	a,	9C	E8	A9	-1
14158	a,Kat the Cat\0	a,	9C	E8	A9	-1
14159	a,Mew the Cat\0	a,	9C	E8	A9	-1
14160	a,Mew the Cat\0	a,	9C	E8	A9	-1
14161	a,Mew the Cat\0	a,	9C	E8	A9	-1
14162	a,Mew the Cat\0	a,	9C	E8	A9	-1
14163	a,Mew the Cat\0	a,	9C	E8	A9	-1
14164	a,Mew the Cat\0	a,	9C	E8	A9	-1
14165	a,Mew the Cat\0	a,	9C	E8	A9	-1
14166	a,Mew the Cat\0	a,	9C	E8	A9	-1
14167	a,Mew the Cat\0	a,	9C	E8	A9	-1
14168	a,Mew the Cat\0	a,	9C	E8	A9	-1
14169	a,Mew the Cat\0	a,	9C	E8	A9	-1
14170	a,Mew the Cat\0	a,	9C	E8	A9	-1
14171	a,Mew the Cat\0	a,	9C	E8	A9	-1
14172	a,Mew the Cat\0	a,	9C	E8	A9	-1
14173	a,Mew the Cat\0	a,	9C	E8	A9	-1
14174	a,Mew the Cat\0	a,	9C	E8	A9	-1
14175	a,Mew the Cat\0	a,	9C	E8	A9	-1
14176	a,Mew the Cat\0	a,	9C	E8	A9	-1
14177	a,Mew the Cat\0	a,	9C	E8	A9	-1
14178	a,Mew the Cat\0	a,	9C	E8	A9	-1
14179	a,Mew the Cat\0	a,	9C	E8	A9	-1
14180	a,Mew the Cat\0	a,	9C	E8	A9	-1
14181	a,Mew the Cat\0	a,	9C	E8	A9	-1
14182	a,Mew the Cat\0	a,	9C	E8	A9	-1
14183	a,Mew the Cat\0	a,	9C	E8	A9	-1
14184	a,Mew the Cat\0	a,	9C	E8	A9	-1
14185	a,Mew the Cat\0	a,	9C	E8	A9	-1
14186	a,Mew the Cat\0	a,	9C	E8	A9	-1
14187	a,Mew the Cat\0	a,	9C	E8	A9	-1
14188	a,Mew the Cat\0	a,	9C	E8	A9	-1
14189	a,Mew the Cat\0	a,	9C	E8	A9	-1
14190	a,Mew the Cat\0	a,	9C	E8	A9	-1
14191	a,Mew the Cat\0	a,	9C	E8	A9	-1
14192	a,Mew the Cat\0	a,	9C	E8	A9	-1
14193	a,Mew the Cat\0	a,	9C	E8	A9	-1
14194	a,Mew the Cat\0	a,	9C	E8	A9	-1
14195	a,Mew the Cat\0	a,	9C	E8	A9	-1
14196	a,Mew the Cat\0	a,	9C	E8	A9	-1
14197	a,Mew the Cat\0	a,	9C	E8	A9	-1
14198	a,Mew the Cat\0	a,	9C	E8	A9	-1
14199	a,Mew the Cat\0	a,	9C	E8	A9	-1
14200	a,Mew the Cat\0	a,	9C	E8	A9	-1
14201	a,Mew the Cat\0	a,	9C	E8	A9	-1
14202	a,Mew the Cat\0	a,	9C	E8	A9	-1
14203	a,Mew the Cat\0	a,	9C	E8	A9	-1
14204	a,Mew the Cat\0	a,	9C	E8	A9	-1
14205	a,Mew the Cat\0	a,	9C	E8	A9	-1
14206	a,Mew the Cat\0	a,	9C	E8	A9	-1
14207	a,Kai the Cat\0	a,	9C	E8	A9	-1
14208	a,Kai the Cat\0	a,	9C	E8	A9	-1
14209	a,Kai the Cat\0	a,	9C	E8	A9	-1
14210	a,Kai the Cat\0	a,	9C	E8	A9	-1
14211	a,Kai the Cat\0	a,	9C	E8	A9	-1
14212	a,Kai the Cat\0	a,	9C	E8	A9	-1
14213	a,Kai the Cat\0	a,	9C	E8	A9	-1
14214	a,Kai the Cat\0	a,	9C	E8	A9	-1
14215	a,Kai the Cat\0	a,	9C	E8	A9	-1
